"species","beta_.Intercept.","beta_ultramafic","beta_bio1","beta_bio4","beta_bio12","beta_bio15","beta_cwd","beta_.bio1.2.","beta_.bio4.2.","beta_.bio12.2.","beta_.bio15.2.","beta_.cwd.2.","beta_.log.aire..","lambda_1","lambda_2"
"Diospyros.rufotomentosa",-1.38668714657641,-0.730418929908913,0.794897707759925,-0.744584495460696,-0.394081255986239,0.184589030059786,0.518627845004277,0.856266064372499,-0.689249386464268,-0.504726727727252,0.0722499531840293,0.356671785210474,0.262903839890812,-0.818699013752018,0.741778878363102
"Pycnandra.obscurinerva",-2.0088609692753,-0.216837500401957,0.591496306349373,-0.684791722837235,-0.353856949438761,0.490649515665877,0.316152450921703,0.544815597477446,-0.713418729387867,-0.145500394840056,0.558289669287578,0.26387046022905,0.254661692646271,0.469960184827446,0.213061517939418
"Lasiochlamys.reticulata",-1.52394283748217,-0.95575398996532,0.675059190577714,-0.865921811223013,-0.306638472788527,0.2211366036373,0.314195600717999,0.53772410663478,-0.782220534762461,-0.378544312114746,0.165457204198654,0.309708773650809,0.250505208187195,0.201293462681919,-0.578600886380106
"Tetracera.billardierei",-0.752835981307422,-0.942275623692922,0.687636716250333,-0.820905591323296,-0.615398060018711,0.193514135754593,0.896565872641575,0.725568527375078,-0.729329522670819,-0.566515163011595,0.105134561060226,0.797783443908786,0.258289022894203,-0.93026789283507,-0.170856626575898
"Pycnandra.controversa",-1.70569622144607,-1.51629666418996,0.544153862920691,-0.809155143048267,-0.0216581192628601,0.466892412448659,0.112830106295927,0.7026013888559,-0.653036994858195,-0.0817489051288265,0.458781140943146,0.351889666587172,0.248830598421061,0.945415814088559,-0.324415171588372
"Syzygium.toninense",-1.17508083129569,-0.908548315579495,0.856839016252107,-0.687606771677837,-0.145329629609276,0.304106818633243,0.540422731946189,0.810561962529381,-0.732029664914727,-0.108692855557549,0.256606830911183,0.482397671672866,0.251072128155172,-0.0130694970401299,-0.348626412260314
"Xylopia.dibaccata",-1.04569254144411,-1.20201700791532,1.42790660800869,-0.718712896390254,-0.716375308219306,-0.195942001600644,0.217832228855922,1.45628740267622,-0.715534188204797,-1.03645537947517,-0.28811689933221,-0.157642732153613,0.252199323652335,-0.276208645262768,0.361034199417106
"Planchonella.amieuana",-1.15902455164811,-1.05732855076137,0.707478729699774,-0.425178861675982,0.014685221138503,0.220405999895689,1.21188747260308,0.667149329613995,-0.387971847660033,0.120715219555679,0.213068764692925,1.16987722666666,0.251693210282608,-0.0415718749228126,-0.183785079308451
"Lantana.camara",-1.14482477502452,-0.724053878504874,0.804812013411451,-0.923077333054241,-0.841117134110387,0.0266618899295305,1.02478872805633,0.840784565519648,-0.925932987146498,-0.742190386618798,-0.0911929094731994,1.00918765312052,0.253543050240081,-0.381831821039103,-0.056368443749356
"Pittosporum.mackeei",-1.59463151996322,-1.04686846598008,0.693295141753319,-0.454556446811165,-0.582748753456549,0.314970782489688,0.450645568704361,0.715887884616029,-0.369727657761382,-0.611389610560276,0.301629632074327,0.447851420075554,0.251586988176169,-0.466183470777956,-0.154976561395398
"Polyscias.bracteata..R.Vig...Lowry.subsp..bracteata",-1.62433830155072,-0.371679301041408,0.226888530502213,-0.732400844261869,-0.472598394186428,0.438872615256374,0.38216574160052,0.358779041280311,-0.687831114256034,-0.779080511985608,0.408027710091429,0.548047622465553,0.24018076307318,-0.00152562242884749,-0.754301592976867
"Zygogynum.amplexicaule.subsp..luteum",-1.52429643627705,0.422865702095888,0.971158938284,-0.591112871175519,-0.25166128652627,0.437040470174655,0.557449462970151,0.893855437043073,-0.613053381460359,-0.266903692533301,0.429010042202665,0.574751958806336,0.254740244942815,-0.0714477911077945,-0.506389319590259
"Pycnandra.sessilifolia",-1.97956855626084,-0.385292531300236,0.455050857337821,-0.499238386071161,-0.321966879209677,0.231597488547406,0.448176665092417,0.491587840719479,-0.516841614783005,-0.177940651783504,0.298804398725247,0.360913186373489,0.263432989039666,0.0640562284517609,0.637411590189822
"Syzygium.xanthostemifolium",-2.54160841577375,-0.0376999255552486,0.226144348321088,-1.01438218169833,-0.574182540419833,0.552079197104753,-0.290769287414117,0.249690757576616,-1.11125273713784,-0.471014942618142,0.450782855808676,-0.491205844154881,0.248294305907685,0.399767538797039,0.111198068687773
"Pycnandra.pubiflora",-1.73463209162871,-0.174183622220059,0.916225689735949,-0.275048905890468,-0.11397812728744,0.187104835014013,0.726194421189054,0.896759974664942,-0.223915315983499,0.0569778698573952,0.171491828587947,0.436477171147206,0.251074190618401,-0.412507232094302,1.03453058761541
"Pycnandra.sessiliflora",-1.79700260337171,0.866135062064239,0.865041477883141,-0.263159079913886,-0.597252630695589,0.175918038531572,-0.101812999535567,0.57315227324374,-0.543599095725452,-0.647302285679995,0.286824642597976,-0.227391433333093,0.251510294062352,-0.549490339993563,0.228846957338913
"Codia.albicans",-0.934094289985202,-2.54741649839802,0.699090816506425,-0.103576933067027,-0.212145068075784,0.244614870463897,0.165951018354767,0.684527154380312,-0.14662420794968,-0.135532876087448,0.062808015153777,0.620384605978497,0.24295103788609,-0.314812883448094,1.14216630751931
"Plerandra.osyana",-1.61219843011728,-0.166672188146396,0.320023547857114,-0.863954894010715,-0.366577235201445,0.776647417315427,-0.0152500435229396,0.364697750296216,-0.950339171914097,-0.488873232398053,0.598848450997928,-0.0420000471529133,0.238485681697184,-0.189523228185921,0.33784328719236
"Diospyros.umbrosa",-1.66208933228266,0.38301004705523,0.286080285220334,-0.683161945894714,-0.312206381766518,0.368186800760182,0.157882733132676,0.611482202186126,-0.448056205545759,-0.381647216488771,0.469666595181029,0.277635917755307,0.236826975070463,-0.238326390080411,0.645949464385208
"Celtis.hypoleuca",-1.32545050664174,0.223178412385188,1.03576736768515,-0.584973133355024,-0.606496237263719,0.292539305805636,0.933005465554967,0.96865471122824,-0.540403338493632,-0.77463352207664,0.27203307850529,0.253981639178562,0.24862547623788,0.398232591507606,0.379474251959391
"Amphorogyne.celastroides",-2.04273536783088,-0.903074284953157,0.864289940361181,-0.224175398051053,-0.591135967356583,0.248359598031839,0.567034925679737,0.792019507147508,-0.227548533676096,-0.758854791964734,0.138574873944607,0.410332073301075,0.247448870658913,1.22481293179528,0.760692036394089
"Geissois.hirsuta",-1.66236327953253,0.539872570915858,0.855996267153967,-0.155855896925269,-0.569999726350807,0.319623317534646,0.290671311828868,0.891615556339511,-0.195202063674517,-0.89448547019294,0.341486655209763,0.181035622060174,0.242607503074381,-0.518102947374184,0.14099902926335
"Hugonia..sp.nov..Munzinger_3338.",-1.62991038666342,-1.06548394108985,1.19080274871062,-0.738560282310369,-0.0619851456016155,0.314940528196634,0.478370337004999,1.14215280043247,-0.803332695364144,0.112778311935664,0.257536686032847,0.299232721903444,0.247255888893583,0.91087158289182,-0.125833146428211
"Comptonella.sessilifoliola",-0.823636397362306,-0.20969600079631,0.877849968168165,-0.414426012749172,-0.183413482813042,0.43519626520917,0.691969970262561,0.928861247201003,-0.475655798560412,-0.0774813340311343,0.445853372045412,0.376422362626742,0.24417535596618,0.522616118982412,-0.266976768237481
"Acropogon.scheffleraefolius",-1.76106934386,0.0075782853317928,0.894176057389053,-0.553394868758726,-0.87023536690747,-0.440788352910635,0.664013008202073,0.836631050165059,-0.623701477451253,-0.853221641560759,-0.365485777687168,0.463615747901284,0.246561814802501,-0.250970306326381,-0.557998898480877
"Homalanthus.repandus",-1.77238690684132,-1.31000371849284,0.550536052877435,-0.337041744707325,-0.48046630661299,-0.0582412948760815,0.726754101917832,0.688736840304707,-0.310070601222831,-0.330313212714882,-0.137875227088448,0.679634221086799,0.238972496407805,-0.578129917170483,-0.444853088523397
"Cryptocarya.bitriplinervia",-1.4623228210618,-0.979845049659515,1.1117559352801,-0.704667229387983,0.00408671212589294,0.432318964988853,0.503746781597422,1.09947976322514,-0.699885185064851,0.18029999639543,0.377623828438558,0.392891296612153,0.247049818011489,0.662561566242538,-0.0863619597837359
"Garcinia.puat..Montrouz...Guillaumin.var..puat",-1.51721408382894,1.13061044451909,0.83932043192959,-0.383402104828827,-0.478567863152008,0.246809633537928,0.30138404092475,0.581303106068665,-0.692777296797693,-0.783993540373829,0.233437315695339,-0.268827869426483,0.233456080116698,-0.740751591491205,0.116105798428902
"Geissois.hippocastanifolia",-1.22443856351468,-0.620936992274102,1.11849802706004,-0.611136699992405,-0.176523449207603,0.330981342667117,0.19489277278473,1.12496695533606,-0.669949005758698,-0.0373100592100523,0.357635340860319,0.493707003159152,0.244054020672633,0.344592200143745,-0.858461662660691
"Guettarda.heterosepala",-1.51468464965944,-0.96200810147286,0.342271623305977,-0.385788703508178,-0.483703042701007,0.353152650311266,0.462704395097071,0.404108025433954,-0.456296902241321,-0.382917950213897,0.518762423592868,0.293651680013179,0.240726469067741,0.143514880799773,0.599245656662422
"Syzygium.meorianum",-1.32473321430456,-0.373048328212211,0.855691350626178,-0.870574458574243,-0.52882889119285,0.64132595410178,0.303699998717383,0.732290657700712,-0.873784338473192,-0.705773043370574,0.647989064017168,0.141451960589745,0.247255001644126,0.929356730596388,0.357642857792223
"Codia.incrassata",-1.50809276953985,-1.31823972260897,1.18955817707567,-0.853065033720797,0.199114280153147,0.660516857506025,-0.0498476651466414,1.10358358581488,-0.865235834366435,0.255590062821969,0.570188073871315,-0.00928677033694081,0.243679046599016,1.14946634261396,-0.225181044461288
"Diospyros.glans",-1.45312332437463,0.120328182753777,1.27392106308151,-0.949840630578174,-0.322684205619711,0.0215704064574369,0.528873389054084,1.21400019741809,-0.885895564474269,-0.394380127068409,0.0255866711459177,0.48581340924214,0.246596563879987,0.000558092744348116,0.0469789425829268
"Agatea.pancheri",-1.94010455776053,-1.20972374847741,0.886180712146784,-0.349381274276522,-0.0917021694750229,0.789625944652802,0.402177266311816,0.895516883293131,-0.318197042605489,-0.109741574838132,0.828919179145384,0.5085723572592,0.243329372226946,-0.454962916073415,0.0308883541940036
"Meryta.coriacea",-2.6083111359447,0.308505531547909,0.212345519179768,-0.366724380154521,-0.586566074701992,0.518861643712357,0.0301989451395193,0.425829167799991,-0.389215705131484,-0.772223868437632,0.402937223937284,-0.0302138241783394,0.235873714182117,0.223028300764524,-0.180961764855063
"Plerandra.nono",-1.46454915284129,0.24380289949901,0.968504880416804,-0.41406398914915,-0.809067645507067,-0.318239200499804,0.160484655884452,0.884482394459735,-0.482303958133967,-0.833179395699292,-0.278582004724185,-0.0664912073477795,0.242548361561414,-0.395814869820988,0.0260525042609559
"Ficus.dzumacensis",-2.0071126742822,1.21890333265706,0.88310099013855,-0.135801344655914,-0.489337171126389,0.292873587627114,0.224198219733125,0.837066135606865,-0.256422710744051,-0.758084778412618,0.316546573673151,0.0586614511601814,0.235155296801025,-0.988208830697428,-0.0457944143584357
"Alstonia.odontophora",-2.07009380422012,-0.53974359813055,0.564041785330701,-0.298418186513984,-0.370911084048451,0.567968582432415,0.732278272523659,0.643947018217761,-0.213480135705328,-0.296573196796142,0.589781074953227,0.645306022840873,0.246197043508768,0.278731367488503,0.296054746447538
"Geissois.velutina",-1.79836564843809,0.285447554194625,0.743121360909456,0.0748829471405712,0.162147006817886,0.538758349696831,0.670773341595295,0.876072708734217,0.0695087836892677,-0.109834767834757,0.576175942766404,0.506446454340796,0.24562111121942,-0.49112828152911,0.372733635236735
"Alstonia.vieillardii",-1.64308126145653,0.494779531601043,1.13894965551691,-0.353153668086958,-0.161885151476641,0.301250971668509,0.311879582860711,1.10287769376201,-0.419546207833441,-0.0213649358525583,0.34418876508567,-0.00288165866257061,0.24356784166933,-0.462512188574607,0.481713153866646
"Austrotaxus.spicata",-1.05107482428034,-1.44021888360718,1.07549934148381,-0.150171879342279,-0.0357544586705641,0.362815444769634,0.273094158535938,0.969893689698982,-0.157768369184021,0.104074346076849,0.388152365714305,-0.121019750447964,0.241045489478936,0.558453701543107,-0.0407900014664329
"Endiandra.neocaledonica",-2.07868966121236,-0.326393630222486,0.440734941621337,0.118954499243391,-0.731974935153299,0.016526486247883,0.72617362699784,0.67030181115669,0.297754634119016,-0.950223661508237,-0.0506746023183603,0.785048188054419,0.24346221078907,0.638391693869983,-0.548165376098751
"Archidendropsis.fournieri..Vieill...I.C.Nielsen.var..fournieri",-1.75410554855704,-1.42519781651066,0.507143855247371,-0.383268201244327,-0.591748461271699,-0.174557422120947,0.831699755696749,0.606354649130979,-0.429077131602574,-0.544005029333076,-0.153003468126747,0.701099195587859,0.243618958465214,-0.564564630042865,-0.152730022430311
"Gmelina.lignumvitreum",-1.98959538678849,-0.0056595840161532,0.867711637533256,-0.531353237767011,-1.03639427731571,-0.635241585313002,0.712737122485236,0.882633715771923,-0.485484607623614,-1.05692135739111,-0.624074631567754,0.498870425269954,0.2450084622183,-0.267445454550486,-0.513697650012142
"Geissois.pruinosa",-0.99083370760635,1.09478147551557,0.805267536000454,-0.800407626429339,-0.715598960678481,0.377617030064013,0.069698115328989,1.12453365130365,-0.77490220635372,-0.582654142601348,0.197064347296467,-0.556300026110455,0.241242221678618,-0.00909821371763228,0.242611442785721
"Plerandra..neocaledonica.",-1.98069598841512,-0.0642856710771798,0.505913650140697,-0.0778153141607961,-0.630954442432525,0.329609606888733,0.519051892400006,0.728022492967052,-0.00336826155841993,-0.918530353053473,0.299370468131335,0.567719642210657,0.244440711974579,0.449382266744937,-0.0521113162099801
"Thiollierea.montana",-1.49407845011989,-0.244063606026421,0.974948128263249,-0.420862230935095,-0.730749856463774,-0.27000324298402,0.503822720456337,0.818465728250063,-0.437398505607206,-0.7857709818014,-0.247515509203986,0.350249681751393,0.247241179336232,0.0548486510472594,-0.247041878644781
"Cunonia.pterophylla",-1.61367603575447,0.304118497894605,0.665257881262864,-0.149379229187694,-0.7022598733134,-0.0913875462145758,0.80284109942922,0.734141186451728,-0.13281428317008,-0.734155794665761,-0.10898158639186,0.507679760615483,0.246689848249423,0.302649182667653,-0.148599008634443
"Codia.montana",-1.61437723059722,-0.574237379376187,0.0972829949597804,-1.09718168226848,-0.680958175224325,0.612018558109921,1.21434816334241,0.0871249741967888,-1.11622420642083,-0.632079453463949,0.786175035217484,0.822692485941318,0.246312772903765,0.423907868285053,0.256304490889809
"Balanops..panié.Hequet_4071.",-1.86372352056971,-1.74399630413275,0.514901196734353,-0.995061884432905,0.193649838193426,0.704780252543012,-0.163445534947423,0.604482446027689,-0.957936774125706,0.0477402089501436,0.574131223143788,0.149248394578829,0.240504431182986,0.560861287442458,-0.0117664697717007
"Agathis.montana",-2.06529185578645,-1.80941279474433,0.624141700306597,-0.0354233787838542,-0.0946699340431699,0.00996070353509522,0.915882472120553,0.765519892516664,0.192467656648665,0.288807943459138,-0.150943989992589,0.829147433442017,0.245856013153753,0.628973136003158,0.214493282918962
"Ficus.austrocaledonica.var..balansana",-1.57894141255007,0.464715814961188,0.787552488547829,-0.41129796880938,-0.907402188239927,-0.0771980882100789,0.530269156081541,0.766935447607158,-0.467493572080433,-1.00937451346704,-0.0471098647915181,0.218457917995694,0.24534500404598,-0.81710378991151,-0.128867710909091
"Comptonella.oreophila..Guillaumin..T.G.Hartley.var..oreophila",-2.2514744186312,-0.338701978399731,0.792999992781232,0.200942534170542,-0.373884335053877,-0.0460525977412729,0.922788320945132,1.00372198688941,0.233855114666189,-0.405326636903204,-0.0298365301854394,0.890571182368562,0.248776065439253,0.466859919203082,-0.446835292490624
"Hybanthus.micranthus",-1.79025381060003,-0.00208772182276321,0.908181304192803,-0.547535087528265,-0.756566815317335,-0.264578906959101,0.62890454329193,0.869081189226876,-0.492669760065209,-0.774595058346551,-0.297509518522257,0.440740406673612,0.246989725884947,-0.25260788338464,-0.56644539521004
"Aidia.vieillardii",-1.05068505891298,-0.99687438249229,0.998410507536291,-0.404804702149149,-0.0303438468444811,0.428054137954401,0.670968813555386,0.836866203849248,-0.434529254949172,0.2265501117535,0.277247733110441,0.513272996677896,0.248092566707744,0.296642064118762,-0.135574316386209
"Cupaniopsis.macrocarpa.var..polyphylla",-1.10965814380739,-0.863075795434717,0.959996428473751,-0.43134680673453,-0.127958547274445,0.353546659156441,0.471870295603446,0.913894909279677,-0.516318568633648,0.0170076129971305,0.38515532907849,0.323353535802098,0.247695169512986,0.289474555641052,-0.167886869441909
"Pycnandra.chartacea",-1.90492444191087,-0.249881367494549,0.879920514439962,-0.459179922237601,-1.00543831056343,-0.618947943743233,0.65482006673922,0.866103377658827,-0.503124602401878,-0.991000348788472,-0.595712611698996,0.479287297976148,0.248481585453636,-0.290050980098694,-0.156833280021568
"Lethedon.oblonga",-1.51903377261553,0.115497237331318,0.685105582747536,-0.3929960924726,-0.57782961531112,0.252660432382256,0.488471008197566,0.766226330678197,-0.371017717071825,-0.805013631153513,0.25701323907049,0.549310055099164,0.245966495216636,0.194133655010102,-0.291262390441792
"Atractocarpus.nigricans",-1.48383362558381,-1.04918343751686,0.507375825941706,-0.588059170428679,-0.506444186145245,0.246776640154064,0.841085852480064,0.480727930306241,-0.581039759464576,-0.332440551323874,0.231646072934629,0.793623951063093,0.241698886420325,0.432229524631297,-0.817514956680934
"Alstonia.coriacea",-1.28351244415361,-0.340239269723532,0.47143342899518,-0.818898160291706,-0.822733640874192,0.0763326251402354,0.729167604935702,0.387443637401429,-0.868749403855262,-0.818208128921415,0.0690145823447349,0.343250999585695,0.247629754453563,0.137994969105919,0.401179447707728
"Soulamea.fraxinifolia",-1.2656265423543,0.209344138818592,0.376107972331587,-1.55777546395597,-0.656670419702098,0.868066882848527,0.646051738374439,0.317499578099232,-1.59255773615979,-0.567413415180929,0.930222881725238,0.351714559300827,0.242734883819618,-0.354571986606805,0.807812287769628
"Gmelina.neocaledonica",-1.6448088773506,-0.399207433692494,0.465402702819991,-0.810059664300402,0.00556918790432343,0.731110581357385,0.608930305913421,0.667149111733189,-0.661633598869978,0.10875267053976,0.713859093124993,0.653762120975697,0.243469795325822,0.16832790497592,0.898952858840745
"Vitex..sp.nov..Veillon_7016.",-1.85955099274936,-0.244662018203613,0.713643609402054,-0.668494176632244,-0.753474822495233,0.574309827196797,0.662427380429879,0.597709437111437,-0.628030836419259,-0.794516685216064,0.594083847283334,0.308617158507205,0.245021395041997,-0.399370792059534,0.435859485637097
"Gymnostoma.nodiflorum",-1.4243948871335,-1.18069265926734,1.72180003833948,0.0260193810399536,-0.729899138558078,-0.490467423891664,0.380036619696304,1.67696796561071,0.058843058184152,-1.00053205362324,-0.458366558083986,-0.00558873040168232,0.247687578790519,0.0765272915468704,0.431680746768519
"Oxera.coronata",-1.00094499275565,-1.04749594241644,0.681132802806381,-0.601685348816738,-0.0247347604350371,0.550017739178705,0.789447587617404,0.682344275355669,-0.662101806155483,-0.12487035503087,0.465107104041126,0.200709298743354,0.238279556013276,0.0648427689042215,-0.18705706761814
"Araucaria.muelleri",-2.51195907598021,-0.746062147381757,0.358984654300752,-0.183623445352422,-0.312786306535145,0.5861154794179,0.598630073732421,0.503460522151285,-0.0957604932042325,-0.252052457231759,0.660245705751834,0.720368857843601,0.244965216232995,0.124673346230701,0.43288683951687
"Araucaria.nemorosa",-1.55021842596478,-0.331622828145585,0.927825117250039,-0.448047193369447,-0.86957772250146,-0.382083353712138,0.557121852935361,0.893056367007631,-0.474310564371082,-0.934646754600668,-0.393625573907996,0.357378646833807,0.248715865562568,-0.0897996436911194,0.024486478207874
"Hooglandia.ignambiensis",-1.85040680805354,-0.757054518588032,0.334184534955318,-0.870807336493486,-0.456145669000795,0.356676126330243,0.830176329362525,0.450655560044046,-0.966006319575371,-0.409546855858472,0.382147220793644,0.787967926299312,0.239047429979362,-0.283394578884128,-0.757630553108055
"Balanops.pancheri",-1.17599151595148,-1.03782864281774,0.91779265219097,-0.258288409553435,0.0758107393957408,0.428718764384714,1.04412610357087,0.836850679669089,-0.373988724624108,0.41303438555093,0.339756603887373,0.793555864925369,0.241813401177395,0.234597005421974,-0.224093979475224
"Zygogynum.vinkii",-1.5037324133309,-0.970467263795674,1.11844680838634,-0.463350518541617,-0.342491867834672,0.137937734617657,0.12317095302033,1.02576519824568,-0.436644577333333,-0.454270453493028,0.0431771523331635,0.0234942205857266,0.247342411661837,0.597411415191632,-0.32699566592123
"Scaevola.macropyrena",-2.16646634325346,-0.238773831980206,0.857107267144827,0.148312206276707,-0.257226888039744,-0.0671402060696864,0.828508595252234,1.07729577323229,0.239987716907902,-0.198135790295936,-0.0589021789151354,0.872874738019272,0.248849206523854,0.289357239524636,-0.293945278837378
"Pycnandra.griseosepala",-1.78836093592215,-0.380097703457149,0.532027427427,-0.346348098956857,-0.237329543771663,0.498729049324183,0.291992243576492,0.706269194679933,-0.370152544837801,0.165678088701409,0.326019777746262,-0.0566478306001524,0.232106092642016,0.175524950906486,-0.206464117148236
"Piper.comptonii",-2.03874637685274,-0.747932787989049,1.00531780767092,-0.0115005501575944,-0.163632932385199,0.498645101449777,0.743539826923382,1.06305246967029,-0.00558584894066669,0.0631806332586065,0.572480867355475,0.571416851537837,0.237825627943327,-0.482632254906825,-0.839152297069938
"Hedycarya.baudouini",-1.77777981485151,-1.15561700098389,0.938602033213209,-0.3314155965426,-0.294883196058528,0.691102979211286,0.254068631073209,0.930643148640812,-0.285991925825898,-0.219800144744893,0.744024176071466,0.187544515730074,0.245925741556774,0.0976202003431049,-0.104634673032436
"Dracophyllum.ramosum",-2.26071020946549,-0.0433804316506283,0.791002443680219,0.053451435730594,-0.598991911962745,0.157451540418619,0.739391935181581,0.876879625367375,0.107239913043476,-0.701936128874413,0.0428344149753645,0.71933730128862,0.245872360748214,0.814635284565418,-0.695546394328026
"Canarium.whitei",-1.57867175235122,-0.0751274267534337,1.45953064421463,-0.390075470014857,-0.221875004868533,0.254929111247146,0.14760762196645,1.35979788601912,-0.428649164971234,-0.370095124263496,0.293084605554772,0.26064919157367,0.246247462528021,0.0831559709917205,0.708415262195953
"Elaeocarpus.geminiflorus",-2.01097233494305,-1.80419497788546,0.0187352409511774,-0.525494544522653,-0.353998034106663,0.168198637843448,1.03670486406728,0.232959651218744,-0.389798016853852,-0.119520825165564,0.146013791314059,0.958193184179425,0.239780018676826,0.639683886870629,-0.123439641268533
"Metrosideros.microphylla",-2.27379402411492,-0.32897183084053,0.906149354307068,0.37523826981847,-0.562903467122448,-0.328144262072823,0.716447910486137,1.07820972646633,0.39690773307569,-0.628323626828005,-0.219157393483637,0.654923228057531,0.250372563307244,0.777569198036253,-0.633458887308916
"Euroschinus.rubromarginatus",-0.995559879803078,0.5080975835109,0.557140406229047,-0.855743577414107,-0.538927066292769,0.357236806499388,0.768453551766819,0.471414799648988,-0.872232955412676,-0.47310535891689,0.215149692516061,0.555579480771577,0.255813004877485,-0.0176393995922129,0.932661998145094
"Metrosideros.oreomyrtus",-1.77585034496665,-1.74241389812923,0.440540387203498,-0.393706160303878,-0.180277452243731,0.193740384476637,0.617928334493972,0.634019571766676,-0.143549110426833,-0.107566114113704,0.141831107967483,0.818146090428241,0.246718328607853,0.781060643616483,0.153125128884537
"Metrosideros.punctata",-1.27297987336362,0.118489477197289,1.20836910906731,-0.758292966620137,-0.460837060688714,0.146679350969664,0.254123819633841,1.0573470940667,-0.804628884478539,-0.774818889421442,0.164809018367222,0.312747300045537,0.247777939256181,0.991548177734441,-0.252674771477505
"Gymnostoma.poissonianum",-1.03309681646176,0.559810419590685,0.471088515847804,-0.987035532475923,-1.26503206407952,0.13593852283045,0.238963732224949,0.212793115899883,-1.21131148330076,-1.66895917221296,0.111420108662979,-0.531987535591914,0.243644425895927,0.31863916835029,0.61984746465481
"Myrsine.macrophylla",-1.53934055698395,0.253619088351358,1.04384969221692,-1.0549395361125,-0.132665030091266,0.156150461994178,0.629491542521067,1.0812172531236,-0.924312431474336,-0.00297409210051891,0.172666423950034,0.451965492608857,0.246302865180971,-0.219552652530766,0.432771667949532
"Elaeocarpus.weibelianus",-1.28769581145439,-0.527908836994374,0.325213488923954,-0.643333311175711,-0.412118645710111,0.407150247233309,0.586532281979881,0.536110789560962,-0.599339185435333,-0.346238765257052,0.330257084177559,0.530142254551281,0.240488232558905,0.153614615121488,-0.00843887546774477
"Agatea.schlechteri",-1.30293175614955,-1.15953114307736,0.887408701068738,-0.584890104396566,-0.0354343923277281,0.5039303802449,0.462515128346798,0.877847170734726,-0.648805021898775,-0.172237288208769,0.491883700778412,0.115411980621891,0.245984553202565,0.0229479512628065,0.263649507506272
"Plerandra.veilloniorum",-1.30475251201162,-1.10964815030925,1.2293434171151,-0.717916853597941,0.107563084033915,0.568644783222685,0.539232029394254,1.23435583542682,-0.86556366500831,0.340299494380744,0.412023111589865,0.334568410841491,0.248313712094403,0.978498792844921,-0.0107065880940362
"Pleioluma.balansana",-0.328198552977116,-0.856035553708843,1.29543301191147,0.0183348577744091,-0.173664122643096,-0.092736932022944,0.679288068896757,1.33140050192887,0.0837331953066905,-0.438110242878625,-0.217051408573244,-0.000995030752036273,0.242669843372206,0.0580200519652517,0.266773213620142
"Pleioluma.baueri",-1.33156010131993,0.426888126837343,0.880490385051418,-0.468125491075391,-0.52525742202192,0.443062826458622,0.848079857989068,0.808501312588709,-0.564647568074917,-0.801424201092359,0.390437410129358,0.211397861189734,0.247463256540929,0.436590317258436,0.28251571386405
"Guettarda..platycarpa.",-2.29024497737434,-0.261966409050586,0.36712408623207,-0.841987066285353,-0.434963911257564,0.467037226441738,-0.025201207636875,0.459355973573774,-0.967738155400301,-0.339150337603647,0.379963996671415,-0.129191103930792,0.243991300388284,0.0568599005065476,0.123025510205622
"Guettarda..tchamba.Munzinger_1414.",-1.42938273018751,-0.864834111964959,1.18076457403219,-0.383619755640498,-0.321767466278879,0.135227527551192,0.154401088065405,1.00350364379157,-0.359637346823259,-0.411104273980012,0.0760166899737838,-0.00625909587683878,0.245139414130047,0.522265848740684,-0.202289204477295
"Meryta..lecardii.",-1.87459043200857,-0.598140279812964,0.746005056627394,-0.173551678042709,-0.418908028305629,0.305796447436333,0.57411097903841,0.764502147413783,-0.228136227245294,-0.507701374619907,0.212669554778114,0.433231070535798,0.246227707834366,-0.180030965702505,0.837624295951641
"Podonephelium.gongrocarpum",-1.93599436922737,0.719005404883647,1.0175494650008,-0.244117082872914,-0.264053841534483,0.0908892817715045,0.373966036377238,0.981205094328722,-0.326428290970135,-0.439370735417649,0.246801295576781,0.402777631501834,0.2418790425427,-0.776836352569544,-0.371225840358461
"Polyosma.pancheriana",-3.01193995611039,0.329752643936357,0.27637030992618,-0.472096631217994,-0.409847866474226,0.168203046731944,-0.177277368408917,0.671791084798948,-0.457087590544001,-0.543021119081356,0.020733058093717,-0.306386610842788,0.239960107359407,0.475111425923582,-0.520766725852397
"Myrsine.memaoyaensis",-1.13558763764733,-0.876594442094254,1.02226583186577,-0.540911259061189,-0.179542031343114,0.61995691882874,0.561128827231942,0.825046360550941,-0.556641427867172,-0.21179892282837,0.699286207857364,0.436802607000621,0.245454873018423,0.508249984903025,-0.205427287352713
"Beauprea.comptonii",-1.94608429124816,-1.77033506304162,0.854745395759998,-0.0615823419049394,0.035431591945992,0.111697465586213,0.899494839677372,0.910185833879468,0.053060140967566,0.601293966546582,-0.0348429703587956,0.746983362778246,0.246080015584399,0.772080464192331,0.0140928786856285
"Quintinia.minor",-1.86129837189692,-0.118511287383358,0.916078547521266,0.290309805126351,-0.726273085550062,-0.300335380110001,0.441644904131491,1.00323657475062,0.269624674448393,-0.789811072308557,-0.259400866176664,0.353073850298487,0.250297212250142,0.504428242001213,0.154124005353639
"Bocquillonia.phenacostigma",-1.43195093146688,-0.946633499460085,0.252488245218886,-0.898347070005393,-0.581045374203647,0.32185415443877,0.736944747491697,0.379847307165707,-1.01908072357797,-0.534068176226325,0.243208618133803,0.743013504088752,0.24235397719043,0.262388533369135,-0.657441490853147
